Strain	Stress
7,00E-04	146,22044
7,00E-04	146,33278
7,00E-04	146,44231
7,00E-04	146,56996
7,00E-04	146,69308
7,00E-04	146,8152
7,10E-04	146,94138
7,10E-04	147,06329
7,10E-04	147,19882
7,10E-04	147,33559
7,10E-04	147,46591
7,10E-04	147,59476
7,10E-04	147,7289
7,10E-04	147,86909
7,10E-04	147,98085
7,10E-04	148,09564
7,10E-04	148,21306
7,10E-04	148,33101
7,10E-04	148,44632
7,10E-04	148,5619
7,10E-04	148,67265
7,10E-04	148,78384
7,10E-04	148,9017
7,10E-04	149,01649
7,10E-04	149,12956
7,10E-04	149,24323
7,10E-04	149,3831
7,10E-04	149,51486
7,10E-04	149,63942
7,20E-04	149,76099
7,20E-04	149,87642
7,20E-04	149,98849
7,20E-04	150,10709
7,30E-04	150,24211
7,30E-04	150,35381
7,30E-04	150,46809
7,30E-04	150,58351
7,30E-04	150,69218
7,30E-04	150,80536
7,30E-04	150,91751
7,30E-04	151,02654
7,30E-04	151,13693
7,30E-04	151,24489
7,30E-04	151,35144
7,30E-04	151,46107
7,30E-04	151,57216
7,30E-04	151,68408
7,30E-04	151,79852
7,30E-04	151,91588
7,40E-04	152,0349
7,40E-04	152,15323
7,40E-04	152,27098
7,40E-04	152,38292
7,40E-04	152,51764
7,40E-04	152,65039
7,40E-04	152,77966
7,40E-04	152,91574
7,40E-04	153,02232
7,40E-04	153,13275
7,40E-04	153,24251
7,40E-04	153,38171
7,40E-04	153,48862
7,50E-04	153,59766
7,50E-04	153,73293
7,50E-04	153,85822
7,50E-04	153,98062
7,50E-04	154,10651
7,50E-04	154,21333
7,50E-04	154,3264
7,50E-04	154,44165
7,50E-04	154,55304
7,50E-04	154,66858
7,60E-04	154,78665
7,60E-04	154,90425
7,60E-04	155,0217
7,60E-04	155,14215
7,60E-04	155,25955
7,60E-04	155,37253
7,60E-04	155,48779
7,60E-04	155,59778
7,60E-04	155,73047
7,60E-04	155,8553
7,60E-04	155,98164
7,60E-04	156,10059
7,60E-04	156,22464
7,60E-04	156,35031
7,60E-04	156,49068
7,60E-04	156,59663
7,70E-04	156,70633
7,70E-04	156,81821
7,70E-04	156,9256
7,70E-04	157,06003
7,70E-04	157,18117
7,70E-04	157,30676
7,70E-04	157,44656
7,70E-04	157,56374
7,70E-04	157,68961
7,80E-04	157,8112
7,80E-04	157,93388
7,80E-04	158,0537
7,80E-04	158,17293
7,80E-04	158,28169
7,80E-04	158,38777
7,80E-04	158,49803
7,80E-04	158,61064
7,80E-04	158,72391
7,80E-04	158,82954
7,80E-04	158,95905
7,80E-04	159,09329
7,80E-04	159,22331
7,80E-04	159,34355
7,80E-04	159,46068
7,90E-04	159,58023
7,90E-04	159,70551
7,90E-04	159,82979
7,90E-04	159,96941
7,80E-04	160,08469
7,90E-04	160,2028
7,90E-04	160,32358
7,90E-04	160,44112
7,90E-04	160,56194
7,90E-04	160,68394
7,90E-04	160,79933
8,00E-04	160,91272
8,00E-04	161,02551
8,00E-04	161,14143
8,00E-04	161,25844
8,00E-04	161,37978
8,00E-04	161,4949
8,00E-04	161,60649
8,00E-04	161,7218
8,00E-04	161,83469
8,00E-04	161,94078
8,00E-04	162,04649
8,00E-04	162,17561
8,00E-04	162,29204
8,00E-04	162,41064
8,00E-04	162,53874
8,00E-04	162,67021
8,00E-04	162,80315
8,00E-04	162,94099
8,00E-04	163,08029
8,00E-04	163,21637
8,10E-04	163,34985
8,10E-04	163,48199
8,10E-04	163,5905
8,10E-04	163,70781
8,10E-04	163,82837
8,10E-04	163,95343
8,10E-04	164,07326
8,20E-04	164,18741
8,20E-04	164,29919
8,20E-04	164,4053
8,20E-04	164,51242
8,20E-04	164,62463
8,20E-04	164,73943
8,20E-04	164,85042
8,20E-04	164,95938
8,20E-04	165,09827
8,20E-04	165,23392
8,20E-04	165,36333
8,20E-04	165,49846
8,20E-04	165,63101
8,30E-04	165,77058
8,30E-04	165,90941
8,30E-04	166,04561
8,30E-04	166,15231
8,30E-04	166,26477
8,30E-04	166,37468
8,30E-04	166,4825
8,30E-04	166,59161
8,30E-04	166,70384
8,30E-04	166,81999
8,30E-04	166,93611
8,30E-04	167,05176
8,30E-04	167,16637
8,40E-04	167,27733
8,30E-04	167,38693
8,40E-04	167,50494
8,40E-04	167,62546
8,40E-04	167,74597
8,40E-04	167,86795
8,40E-04	167,98091
8,40E-04	168,09138
8,40E-04	168,20284
8,40E-04	168,31075
8,40E-04	168,416
8,40E-04	168,55086
8,40E-04	168,67332
8,40E-04	168,79962
8,40E-04	168,92902
8,50E-04	169,06177
8,50E-04	169,2019
8,50E-04	169,34016
8,50E-04	169,4801
8,50E-04	169,58896
8,50E-04	169,69862
8,50E-04	169,81294
8,50E-04	169,92725
8,50E-04	170,036
8,50E-04	170,14409
8,50E-04	170,25542
8,60E-04	170,37091
8,60E-04	170,48546
8,60E-04	170,59378
8,60E-04	170,72745
8,60E-04	170,86717
8,60E-04	170,97321
8,60E-04	171,07964
8,60E-04	171,21602
8,60E-04	171,3522
8,60E-04	171,48637
8,60E-04	171,59264
8,60E-04	171,69817
8,70E-04	171,8075
8,70E-04	171,9191
8,70E-04	172,03378
8,70E-04	172,14406
8,70E-04	172,25253
8,70E-04	172,36859
8,70E-04	172,48605
8,70E-04	172,60179
8,70E-04	172,71445
8,70E-04	172,82317
8,70E-04	172,93047
8,70E-04	173,06926
8,80E-04	173,21024
8,80E-04	173,32463
8,80E-04	173,43832
8,80E-04	173,55473
8,80E-04	173,67578
8,70E-04	173,79614
8,80E-04	173,91824
8,80E-04	174,04065
8,80E-04	174,15753
8,80E-04	174,27116
8,80E-04	174,37799
8,80E-04	174,4836
8,80E-04	174,61455
8,80E-04	174,74146
8,80E-04	174,84793
8,90E-04	174,98373
8,90E-04	175,10809
8,90E-04	175,23601
8,90E-04	175,37511
8,90E-04	175,48216
8,90E-04	175,58855
8,90E-04	175,70113
8,90E-04	175,81821
8,90E-04	175,93266
8,90E-04	176,03839
8,90E-04	176,17851
8,90E-04	176,28763
8,90E-04	176,40421
8,90E-04	176,52843
9,00E-04	176,65326
9,00E-04	176,78514
9,00E-04	176,9102
9,00E-04	177,03383
9,00E-04	177,15451
9,00E-04	177,2693
9,00E-04	177,37788
9,10E-04	177,51367
9,10E-04	177,64536
9,10E-04	177,77179
9,10E-04	177,89531
9,10E-04	178,02052
9,10E-04	178,15576
9,10E-04	178,29317
9,10E-04	178,42398
9,10E-04	178,55116
9,10E-04	178,68619
9,10E-04	178,79395
9,10E-04	178,90149
9,20E-04	179,01518
9,20E-04	179,13338
9,20E-04	179,24629
9,20E-04	179,36159
9,20E-04	179,48157
9,20E-04	179,60455
9,20E-04	179,73204
9,20E-04	179,86571
9,20E-04	179,99144
9,20E-04	180,11505
9,20E-04	180,24126
9,20E-04	180,36809
9,20E-04	180,49222
9,20E-04	180,60982
9,20E-04	180,72035
9,30E-04	180,82771
9,20E-04	180,96602
9,20E-04	181,08507
9,30E-04	181,1969
9,30E-04	181,32047
9,30E-04	181,45151
9,30E-04	181,58525
9,30E-04	181,72223
9,30E-04	181,82866
9,30E-04	181,94141
9,30E-04	182,05505
9,30E-04	182,16763
9,30E-04	182,27971
9,40E-04	182,39116
9,40E-04	182,50781
9,40E-04	182,62819
9,40E-04	182,74757
9,40E-04	182,86574
9,40E-04	182,98892
9,40E-04	183,10995
9,40E-04	183,23373
9,40E-04	183,36652
9,40E-04	183,49655
9,40E-04	183,61584
9,40E-04	183,73531
9,40E-04	183,85226
9,40E-04	183,96381
9,40E-04	184,07094
9,40E-04	184,21062
9,50E-04	184,3188
9,50E-04	184,42622
9,50E-04	184,54146
9,50E-04	184,65599
9,50E-04	184,79128
9,50E-04	184,92406
9,60E-04	185,05658
9,60E-04	185,19521
9,60E-04	185,30531
9,60E-04	185,42162
9,60E-04	185,54205
9,60E-04	185,65569
9,60E-04	185,76295
9,60E-04	185,8689
9,60E-04	185,97852
9,60E-04	186,08643
9,60E-04	186,19939
9,60E-04	186,312
9,60E-04	186,42592
9,60E-04	186,5504
9,60E-04	186,68204
9,60E-04	186,80991
9,60E-04	186,92842
9,70E-04	187,04353
9,70E-04	187,15477
9,70E-04	187,26111
9,70E-04	187,40015
9,70E-04	187,53487
9,70E-04	187,66681
9,70E-04	187,80153
9,70E-04	187,9433
9,70E-04	188,05539
9,70E-04	188,16602
9,70E-04	188,27907
9,70E-04	188,39635
9,80E-04	188,51691
9,80E-04	188,63683
9,80E-04	188,75597
9,80E-04	188,86919
9,80E-04	188,98105
9,80E-04	189,09312
9,80E-04	189,21242
9,80E-04	189,33551
9,80E-04	189,46236
9,80E-04	189,59245
9,80E-04	189,73015
9,80E-04	189,86571
9,80E-04	190,00162
9,80E-04	190,13278
9,90E-04	190,25575
9,90E-04	190,36615
9,90E-04	190,47166
9,90E-04	190,59886
9,90E-04	190,73013
9,90E-04	190,85582
9,90E-04	190,97398
9,90E-04	191,10538
9,90E-04	191,21068
9,90E-04	191,3159
9,90E-04	191,45679
9,90E-04	191,56294
0,001	191,67355
0,001	191,78407
0,001	191,92226
0,001	192,03584
0,001	192,15694
0,001	192,2814
0,001	192,4057
0,001	192,5238
0,001	192,63582
0,001	192,75627
0,001	192,87695
0,001	193,00269
0,001	193,12674
0,001	193,25049
0,001	193,36951
0,00101	193,48521
0,00101	193,59949
0,00101	193,73878
0,00101	193,87282
0,00101	194,0004
0,00101	194,12239
0,00101	194,24261
0,00101	194,37733
0,00101	194,51672
0,00101	194,62366
0,00101	194,73293
0,00101	194,86942
0,00101	194,97475
0,00101	195,08681
0,00102	195,20438
0,00102	195,32433
0,00102	195,43843
0,00102	195,55452
0,00102	195,67918
0,00102	195,80479
0,00103	195,93185
0,00103	196,0583
0,00103	196,18744
0,00103	196,31863
0,00103	196,45068
0,00103	196,58052
0,00103	196,7049
0,00103	196,82462
0,00103	196,93892
0,00103	197,04875
0,00103	197,15457
0,00103	197,26068
0,00103	197,39255
0,00103	197,52428
0,00103	197,62959
0,00103	197,73892
0,00103	197,84506
0,00103	197,97922
0,00103	198,1066
0,00104	198,23621
0,00104	198,37737
0,00104	198,48978
0,00104	198,59889
0,00104	198,70956
0,00104	198,82794
0,00104	198,95863
0,00104	199,08647
0,00104	199,20917
0,00104	199,33443
0,00104	199,46059
0,00105	199,58961
0,00105	199,7151
0,00105	199,84351
0,00105	199,96837
0,00105	200,08264
0,00105	200,18886
0,00105	200,32074
0,00105	200,452
0,00106	200,59138
0,00106	200,72829
0,00106	200,86752
0,00106	201,0009
0,00106	201,12955
0,00106	201,25192
0,00106	201,36612
0,00106	201,50127
0,00106	201,6129
0,00106	201,72169
0,00106	201,83499
0,00106	201,95946
0,00106	202,0869
0,00106	202,21207
0,00106	202,33537
0,00107	202,45744
0,00107	202,58292
0,00107	202,70193
0,00107	202,81921
0,00107	202,93875
0,00107	203,05775
0,00107	203,17291
0,00107	203,28377
0,00108	203,40215
0,00108	203,52388
0,00108	203,63699
0,00108	203,77397
0,00108	203,90964
0,00108	204,04562
0,00108	204,15256
0,00108	204,26556
0,00108	204,37953
0,00108	204,4944
0,00109	204,61121
0,00109	204,72208
0,00109	204,83646
0,00109	204,94823
0,00109	205,05954
0,00109	205,16795
0,00109	205,27713
0,00109	205,39229
0,00109	205,51454
0,00109	205,63379
0,00109	205,74983
0,0011	205,86459
0,0011	205,97672
0,0011	206,08777
0,0011	206,20238
0,0011	206,31892
0,0011	206,44254
0,0011	206,56413
0,0011	206,68176
0,0011	206,80656
0,0011	206,93015
0,0011	207,04726
0,0011	207,15608
0,0011	207,28905
0,0011	207,42073
0,0011	207,53078
0,0011	207,64534
0,0011	207,75301
0,0011	207,85953
0,0011	207,99661
0,0011	208,13103
0,0011	208,26836
0,0011	208,37405
0,00111	208,51434
0,00111	208,6252
0,00111	208,73869
0,00111	208,84883
0,00111	208,967
0,00111	209,08673
0,00111	209,19595
0,00111	209,3049
0,00112	209,42009
0,00112	209,53526
0,00112	209,65137
0,00112	209,77179
0,00112	209,88741
0,00112	210,00722
0,00112	210,12619
0,00112	210,23999
0,00113	210,347
0,00113	210,45692
0,00113	210,59438
0,00113	210,7291
0,00113	210,86475
0,00113	211,00461
0,00113	211,11557
0,00113	211,22682
0,00113	211,33995
0,00113	211,45351
0,00113	211,56218
0,00113	211,67514
0,00113	211,79625
0,00114	211,9153
0,00114	212,03232
0,00114	212,14981
0,00114	212,27419
0,00114	212,40279
0,00114	212,52696
0,00114	212,64481
0,00114	212,75739
0,00114	212,86711
0,00115	212,97298
0,00115	213,08109
0,00115	213,19331
0,00115	213,30859
0,00115	213,42224
0,00115	213,53084
0,00115	213,66115
0,00115	213,791
0,00115	213,92976
0,00115	214,04526
0,00115	214,16054
0,00115	214,27391
0,00115	214,39261
0,00115	214,51143
0,00115	214,63379
0,00115	214,7532
0,00116	214,86661
0,00116	214,97398
0,00116	215,07935
0,00116	215,18988
0,00116	215,30824
0,00116	215,43684
0,00116	215,56767
0,00117	215,6926
0,00117	215,81158
0,00117	215,92325
0,00117	216,03137
0,00117	216,14011
0,00117	216,25159
0,00117	216,36343
0,00117	216,47365
0,00117	216,58124
0,00117	216,7169
0,00118	216,84233
0,00118	216,96684
0,00118	217,08972
0,00118	217,21089
0,00118	217,31912
0,00118	217,43669
0,00118	217,55237
0,00118	217,66974
0,00118	217,79068
0,00118	217,91075
0,00118	218,03331
0,00118	218,15747
0,00118	218,28377
0,00118	218,40599
0,00119	218,52176
0,00119	218,63904
0,00119	218,7562
0,00119	218,87704
0,00119	219,00766
0,00119	219,13844
0,00119	219,2657
0,00119	219,39198
0,00119	219,51457
0,0012	219,62733
0,0012	219,73676
0,0012	219,84283
0,0012	219,95274
0,0012	220,06532
0,0012	220,17308
0,0012	220,30188
0,0012	220,42603
0,0012	220,55603
0,0012	220,69395
0,0012	220,80312
0,0012	220,91566
0,0012	221,03163
0,00121	221,15433
0,00121	221,27142
0,00121	221,38528
0,00121	221,49698
0,00121	221,60909
0,00121	221,7226
0,00121	221,83736
0,00121	221,95763
0,00121	222,08647
0,00121	222,22398
0,00121	222,36137
0,00121	222,49521
0,00122	222,62761
0,00122	222,75276
0,00122	222,86464
0,00122	222,97427
0,00122	223,08144
0,00122	223,21759
0,00122	223,33566
0,00123	223,44296
0,00123	223,55611
0,00123	223,68213
0,00123	223,81483
0,00123	223,95543
0,00123	224,06793
0,00123	224,18533
0,00123	224,30441
0,00123	224,42445
0,00123	224,5455
0,00123	224,66531
0,00123	224,7822
0,00123	224,90198
0,00123	225,024
0,00123	225,15115
0,00124	225,27942
0,00124	225,40631
0,00124	225,53159
0,00124	225,65912
0,00124	225,78757
0,00124	225,90843
0,00124	226,03197
0,00124	226,15576
0,00124	226,27634
0,00124	226,39349
0,00124	226,50439
0,00124	226,61363
0,00124	226,7523
0,00125	226,88651
0,00125	227,01863
0,00125	227,15524
0,00125	227,29353
0,00126	227,40018
0,00126	227,50565
0,00126	227,64366
0,00126	227,75198
0,00126	227,85866
0,00126	227,96538
0,00126	228,0793
0,00126	228,19452
0,00126	228,31473
0,00126	228,43721
0,00127	228,56689
0,00127	228,70024
0,00126	228,82497
0,00126	228,94594
0,00127	229,06255
0,00127	229,17677
0,00127	229,2928
0,00127	229,40619
0,00127	229,51773
0,00127	229,6286
0,00127	229,74022
0,00127	229,85356
0,00127	229,96674
0,00128	230,07652
0,00128	230,21513
0,00128	230,32053
0,00128	230,45964
0,00128	230,5683
0,00128	230,70961
0,00128	230,82329
0,00128	230,93451
0,00128	231,07228
0,00128	231,18279
0,00128	231,2975
0,00128	231,41043
0,00129	231,52626
0,00129	231,6456
0,00129	231,7592
0,00129	231,86993
0,00129	231,98479
0,00129	232,10655
0,0013	232,23056
0,0013	232,35728
0,0013	232,48825
0,0013	232,62251
0,0013	232,75671
0,0013	232,88321
0,0013	233,00014
0,0013	233,11305
0,0013	233,22107
0,0013	233,35158
0,0013	233,48714
0,0013	233,59514
0,00131	233,70174
0,00131	233,8127
0,00131	233,9465
0,00131	234,08569
0,00131	234,19582
0,00131	234,30508
0,00131	234,41724
0,00131	234,52788
0,00131	234,6405
0,00131	234,75677
0,00131	234,87932
0,00132	235,00713
0,00132	235,13675
0,00132	235,26048
0,00132	235,37852
0,00132	235,50107
0,00132	235,6228
0,00132	235,73892
0,00132	235,85391
0,00132	235,96822
0,00132	236,07916
0,00132	236,19305
0,00133	236,30424
0,00133	236,41451
0,00133	236,55296
0,00133	236,69092
0,00133	236,79959
0,00133	236,90877
0,00133	237,01523
0,00133	237,12169
0,00133	237,26399
0,00133	237,37343
0,00133	237,48232
0,00134	237,59758
0,00134	237,71841
0,00134	237,84576
0,00134	237,96988
0,00134	238,09196
0,00134	238,21144
0,00134	238,32149
0,00134	238,42853
0,00134	238,5379
0,00134	238,6456
0,00134	238,76187
0,00134	238,88135
0,00134	239,00208
0,00135	239,12439
0,00135	239,24464
0,00135	239,36296
0,00135	239,47363
0,00135	239,58279
0,00136	239,71266
0,00136	239,84982
0,00136	239,98822
0,00136	240,1223
0,00136	240,22757
0,00136	240,33495
0,00136	240,44489
0,00136	240,55284
0,00136	240,66023
0,00136	240,76826
0,00137	240,87834
0,00137	240,9839
0,00137	241,09322
0,00137	241,20885
0,00137	241,32996
0,00137	241,45367
0,00137	241,58255
0,00137	241,70575
0,00137	241,82382
0,00137	241,93639
0,00137	242,05885
0,00137	242,18356
0,00137	242,30051
0,00138	242,41942
0,00138	242,53305
0,00138	242,64745
0,00138	242,76286
0,00138	242,90163
0,00138	243,03984
0,00138	243,16508
0,00138	243,28877
0,00138	243,42847
0,00138	243,53795
0,00138	243,64857
0,00139	243,78558
0,00139	243,89525
0,00139	244,00252
0,00139	244,10861
0,00139	244,21722
0,00139	244,32384
0,00139	244,43132
0,00139	244,54935
0,00139	244,67477
0,0014	244,80775
0,0014	244,9359
0,0014	245,05711
0,0014	245,1761
0,0014	245,29967
0,0014	245,42143
0,00141	245,53468
0,00141	245,64026
0,00141	245,75102
0,00141	245,85652
0,00141	245,96353
0,00141	246,06923
0,00141	246,2085
0,00141	246,34711
0,00141	246,48003
0,00141	246,60645
0,00141	246,73529
0,00142	246,84123
0,00142	246,95189
0,00142	247,06389
0,00142	247,17561
0,00142	247,28355
0,00142	247,39381
0,00142	247,50847
0,00142	247,62669
0,00143	247,74768
0,00143	247,86234
0,00143	247,98882
0,00143	248,12924
0,00143	248,26726
0,00143	248,40216
0,00143	248,53445
0,00143	248,66533
0,00143	248,79288
0,00143	248,9209
0,00144	249,04762
0,00144	249,17409
0,00144	249,29077
0,00144	249,42845
0,00144	249,56703
0,00144	249,70662
0,00145	249,83606
0,00145	249,96471
0,00145	250,10767
0,00145	250,22429
0,00145	250,34018
0,00145	250,45253
0,00145	250,56288
0,00145	250,67207
0,00145	250,78017
0,00145	250,92024
0,00145	251,02873
0,00145	251,14291
0,00145	251,26245
0,00145	251,3896
0,00145	251,52332
0,00146	251,65668
0,00146	251,78568
0,00146	251,91191
0,00146	252,03703
0,00146	252,15933
0,00146	252,28058
0,00146	252,40205
0,00146	252,52112
0,00147	252,63335
0,00147	252,74414
0,00147	252,86119
0,00147	252,98003
0,00147	253,09509
0,00147	253,2057
0,00147	253,33719
0,00147	253,45909
0,00147	253,58255
0,00147	253,71117
0,00147	253,84538
0,00148	253,95241
0,00148	254,06073
0,00148	254,17436
0,00148	254,28615
0,00148	254,39619
0,00148	254,50565
0,00148	254,62361
0,00149	254,7477
0,00149	254,87683
0,00149	255,01077
0,00149	255,14653
0,00149	255,28082
0,00149	255,41312
0,00149	255,54297
0,00149	255,66792
0,00149	255,78873
0,00149	255,90549
0,00149	256,02347
0,0015	256,13623
0,0015	256,24881
0,0015	256,38144
0,0015	256,508
0,0015	256,63425
0,0015	256,7717
0,0015	256,87988
0,0015	256,98569
0,0015	257,09344
0,0015	257,23242
0,0015	257,33887
0,00151	257,44614
0,00151	257,55374
0,00151	257,66061
0,00151	257,77127
0,00151	257,88223
0,00151	257,99664
0,00151	258,11292
0,00151	258,24182
0,00151	258,37555
0,00151	258,50848
0,00152	258,6394
0,00152	258,7695
0,00152	258,90042
0,00152	259,02283
0,00152	259,13278
0,00152	259,26547
0,00152	259,39685
0,00152	259,5022
0,00153	259,61102
0,00153	259,72028
0,00153	259,8262
0,00153	259,95404
0,00153	260,07538
0,00153	260,20453
0,00153	260,33511
0,00153	260,47299
0,00153	260,58432
0,00154	260,69601
0,00154	260,80533
0,00154	260,91418
0,00154	261,02353
0,00154	261,16293
0,00154	261,27036
0,00154	261,37808
0,00154	261,49631
0,00155	261,61594
0,00155	261,73407
0,00155	261,84006
0,00155	261,97342
0,00155	262,08035
0,00155	262,21783
0,00155	262,35849
0,00155	262,46536
0,00155	262,60065
0,00156	262,73398
0,00156	262,86398
0,00156	262,99097
0,00156	263,13251
0,00156	263,23956
0,00156	263,37543
0,00156	263,48602
0,00156	263,60266
0,00156	263,71722
0,00156	263,83304
0,00156	263,94904
0,00157	264,06412
0,00157	264,18582
0,00157	264,31552
0,00157	264,44708
0,00157	264,57123
0,00157	264,6871
0,00157	264,79782
0,00158	264,90399
0,00158	265,04297
0,00158	265,15002
0,00158	265,25833
0,00158	265,3652
0,00158	265,50134
0,00158	265,63379
0,00159	265,73917
0,00159	265,87332
0,00159	266,01169
0,00159	266,11819
0,00159	266,22626
0,00159	266,33279
0,00159	266,47067
0,00159	266,60373
0,00159	266,74106
0,00159	266,8475
0,00159	266,98459
0,00159	267,12341
0,00159	267,23129
0,00159	267,36942
0,0016	267,51001
0,0016	267,61978
0,0016	267,73578
0,0016	267,85809
0,0016	267,97925
0,0016	268,09354
0,00161	268,20197
0,00161	268,33643
0,00161	268,47043
0,00161	268,60828
0,00161	268,73746
0,00161	268,87057
0,00161	268,9986
0,00161	269,12604
0,00161	269,25293
0,00162	269,37769
0,00162	269,50476
0,00162	269,63995
0,00162	269,77408
0,00162	269,88596
0,00162	270,00281
0,00162	270,12317
0,00162	270,24844
0,00162	270,37125
0,00162	270,49127
0,00163	270,61789
0,00163	270,74893
0,00163	270,87897
0,00163	271,00458
0,00163	271,12061
0,00163	271,23044
0,00164	271,33856
0,00164	271,47751
0,00164	271,58484
0,00164	271,72449
0,00164	271,8588
0,00164	271,9921
0,00164	272,09937
0,00164	272,20532
0,00164	272,33252
0,00165	272,45566
0,00165	272,57867
0,00165	272,70795
0,00165	272,81775
0,00165	272,93781
0,00165	273,05814
0,00165	273,17752
0,00165	273,29596
0,00166	273,40741
0,00166	273,51791
0,00166	273,62601
0,00166	273,73383
0,00166	273,8407
0,00166	273,95239
0,00166	274,0708
0,00166	274,19315
0,00166	274,31418
0,00166	274,42853
0,00166	274,54187
0,00167	274,65436
0,00167	274,76553
0,00167	274,87167
0,00167	275,00397
0,00168	275,1297
0,00168	275,25043
0,00167	275,36719
0,00167	275,48068
0,00167	275,59863
0,00168	275,72589
0,00168	275,85083
0,00168	275,9823
0,00168	276,11523
0,00168	276,25577
0,00168	276,36734
0,00168	276,48331
0,00168	276,60361
0,00168	276,72565
0,00168	276,8454
0,00168	276,95535
0,00169	277,0643
0,00169	277,17548
0,00169	277,2937
0,00169	277,41595
0,00169	277,5394
0,00169	277,6665
0,00169	277,79099
0,0017	277,90591
0,0017	278,01718
0,0017	278,14758
0,0017	278,26233
0,0017	278,38632
0,0017	278,51852
0,0017	278,65424
0,0017	278,76385
0,0017	278,86908
0,0017	279,00742
0,00171	279,14276
0,00171	279,27078
0,00171	279,40451
0,00171	279,54327
0,00171	279,65359
0,00171	279,7677
0,00171	279,88187
0,00172	280,00006
0,00172	280,11908
0,00172	280,2406
0,00172	280,35779
0,00172	280,47983
0,00172	280,60431
0,00172	280,73056
0,00173	280,84964
0,00173	280,96292
0,00173	281,07584
0,00173	281,18527
0,00173	281,31927
0,00173	281,44785
0,00173	281,56442
0,00173	281,68094
0,00173	281,79916
0,00173	281,93015
0,00173	282,03793
0,00174	282,14572
0,00174	282,28394
0,00174	282,42224
0,00174	282,55264
0,00174	282,69119
0,00175	282,802
0,00175	282,90802
0,00175	283,04437
0,00175	283,15451
0,00175	283,26843
0,00175	283,38446
0,00175	283,5101
0,00175	283,6351
0,00175	283,75064
0,00175	283,86133
0,00176	283,97028
0,00176	284,07834
0,00176	284,18402
0,00176	284,29169
0,00176	284,42526
0,00176	284,55533
0,00176	284,68073
0,00176	284,80457
0,00176	284,93494
0,00176	285,0737
0,00176	285,18369
0,00176	285,29047
0,00177	285,42978
0,00177	285,54114
0,00177	285,65543
0,00177	285,77682
0,00177	285,89792
0,00177	286,02036
0,00177	286,1373
0,00177	286,25558
0,00177	286,37643
0,00177	286,49484
0,00178	286,62915
0,00178	286,76038
0,00178	286,89258
0,00178	286,99948
0,00178	287,10516
0,00178	287,21289
0,00179	287,32004
0,00179	287,43417
0,00179	287,5423
0,00179	287,67236
0,00179	287,79874
0,00179	287,92648
0,00179	288,05801
0,00179	288,19629
0,0018	288,30167
0,0018	288,44009
0,0018	288,57373
0,0018	288,70325
0,0018	288,84283
0,0018	288,96063
0,0018	289,0802
0,00181	289,2023
0,00181	289,31705
0,00181	289,42886
0,00181	289,53754
0,00181	289,64493
0,00181	289,75397
0,00181	289,85971
0,00181	290,0007
0,00181	290,10696
0,00181	290,21234
0,00181	290,32104
0,00181	290,42743
0,00181	290,55377
0,00181	290,68503
0,00181	290,81479
0,00182	290,94974
0,00182	291,0878
0,00182	291,19336
0,00182	291,30127
0,00182	291,43924
0,00182	291,57819
0,00183	291,68878
0,00183	291,79742
0,00183	291,90546
0,00183	292,02087
0,00183	292,13699
0,00183	292,2562
0,00183	292,37686
0,00184	292,49765
0,00184	292,61691
0,00184	292,73224
0,00184	292,84656
0,00184	292,95798
0,00184	293,06351
0,00184	293,18594
0,00184	293,30872
0,00184	293,43182
0,00185	293,55807
0,00185	293,68652
0,00185	293,80994
0,00185	293,9324
0,00185	294,06403
0,00185	294,17258
0,00185	294,28555
0,00185	294,39484
0,00185	294,50653
0,00185	294,61548
0,00185	294,75128
0,00186	294,88565
0,00186	294,99347
0,00186	295,10718
0,00186	295,22186
0,00186	295,33536
0,00187	295,44843
0,00187	295,56635
0,00187	295,67999
0,00187	295,79349
0,00187	295,9017
0,00187	296,03528
0,00187	296,15741
0,00187	296,27048
0,00187	296,38361
0,00188	296,50104
0,00188	296,62201
0,00188	296,74753
0,00188	296,86853
0,00188	296,99115
0,00188	297,12436
0,00188	297,2623
0,00188	297,39694
0,00188	297,50232
0,00189	297,63931
0,00189	297,74994
0,00189	297,86676
0,00189	297,98981
0,00189	298,10886
0,00189	298,22778
0,00189	298,35059
0,00189	298,47406
0,00189	298,5986
0,00189	298,71722
0,00189	298,82819
0,00189	298,935
0,00189	299,06754
0,0019	299,19763
0,0019	299,33234
0,0019	299,45541
0,0019	299,5675
0,0019	299,68536
0,0019	299,79959
0,0019	299,91217
0,0019	300,02737
0,00191	300,15414
0,00191	300,29211
0,00191	300,42578
0,00191	300,55576
0,00191	300,68417
0,00191	300,8165
0,00191	300,95624
0,00191	301,0618
0,00192	301,16833
0,00192	301,28152
0,00192	301,39874
0,00192	301,5162
0,00192	301,63248
0,00192	301,74661
0,00192	301,85336
0,00193	301,97934
0,00193	302,10153
0,00193	302,21399
0,00193	302,33392
0,00193	302,44681
0,00193	302,55692
0,00193	302,68274
0,00194	302,81616
0,00194	302,93854
0,00194	303,0654
0,00194	303,18484
0,00194	303,30359
0,00194	303,42392
0,00194	303,5397
0,00195	303,65399
0,00195	303,77396
0,00195	303,90323
0,00195	304,03867
0,00195	304,17505
0,00195	304,30417
0,00195	304,44
0,00195	304,57361
0,00195	304,70358
0,00195	304,82431
0,00195	304,9321
0,00196	305,06268
0,00196	305,18207
