Strain	Stress
0,10618	489,38419
0,10628	489,45438
0,10638	489,43076
0,10647	489,53775
0,10657	489,49374
0,10663	489,60022
0,10673	489,573
0,1068	489,68024
0,1069	489,58481
0,10698	489,69156
0,10707	489,66367
0,10715	489,77359
0,10724	489,66647
0,10733	489,77332
0,10743	489,77783
0,1075	489,88828
0,1076	489,83463
0,10769	489,94266
0,10779	489,91766
0,10786	490,0235
0,10796	490,00235
0,10803	490,10757
0,10808	490,00034
0,10818	490,05389
0,10828	490,05927
0,10837	490,16913
0,10847	490,15012
0,10857	490,23312
0,10867	490,25583
0,10877	490,30707
0,10887	490,27081
0,10897	490,25668
0,10907	490,36368
0,10917	490,41116
0,10927	490,46411
0,10937	490,4549
0,10947	490,54636
0,10957	490,51453
0,10967	490,48145
0,10975	490,5918
0,10985	490,57864
0,10994	490,6861
0,11004	490,62695
0,11014	490,70978
0,11024	490,69595
0,11029	490,8028
0,11039	490,75433
0,11049	490,84583
0,11059	490,80115
0,11069	490,86475
0,1108	490,93277
0,11089	490,84009
0,11096	490,95306
0,11099	491,05838
0,11109	490,99536
0,11117	491,10214
0,11125	490,9946
0,11133	491,10315
0,11142	491,1376
0,11153	491,19763
0,11162	491,14389
0,11172	491,24817
0,11182	491,22305
0,11192	491,26175
0,11202	491,3392
0,11212	491,26044
0,11217	491,36975
0,1122	491,48053
0,1123	491,4072
0,11238	491,51407
0,11247	491,40829
0,11254	491,51395
0,11263	491,45648
0,11274	491,5365
0,11284	491,46124
0,1129	491,5668
0,113	491,56589
0,11307	491,67322
0,11317	491,65591
0,11327	491,7059
0,11337	491,70731
0,11347	491,75168
0,11357	491,76965
0,11367	491,74429
0,11374	491,84952
0,11384	491,81909
0,11393	491,92529
0,11403	491,86209
0,1141	491,97574
0,1142	491,94849
0,11428	492,05383
0,11438	491,9628
0,11447	492,07135
0,11456	491,99063
0,11462	492,09811
0,11472	492,11108
0,11482	492,16422
0,11492	492,17657
0,11501	492,28506
0,11511	492,23621
0,11521	492,30002
0,11531	492,29636
0,11541	492,30142
0,1155	492,40967
0,11558	492,30438
0,11565	492,40979
0,11575	492,38962
0,11585	492,49896
0,11595	492,49481
0,11603	492,6008
0,1161	492,49451
0,1162	492,60074
0,1163	492,57199
0,1164	492,61597
0,1165	492,63742
0,11656	492,74365
0,11666	492,68335
0,11675	492,79126
0,11685	492,74826
0,11692	492,85443
0,11702	492,83853
0,1171	492,94464
0,11717	492,8392
0,11727	492,91916
0,11737	492,86417
0,11742	492,97006
0,11752	492,90271
0,1176	493,00906
0,1177	492,9498
0,11775	493,05542
0,11785	493,05383
0,11795	493,15457
0,11804	493,0784
0,11813	493,18491
0,11823	493,12872
0,11829	493,2374
0,11839	493,20078
0,11849	493,30484
0,11859	493,26013
0,11863	493,36942
0,11873	493,29309
0,11881	493,40094
0,11891	493,34354
0,11899	493,45438
0,11908	493,3833
0,11916	493,49149
0,11926	493,42157
0,11933	493,5271
0,11943	493,47293
0,1195	493,57889
0,1196	493,56412
0,1197	493,64658
0,1198	493,66461
0,1199	493,70062
0,12	493,65543
0,1201	493,69308
0,1202	493,79962
0,12029	493,78326
0,12039	493,89282
0,12048	493,78979
0,12054	493,89658
0,12064	493,82996
0,12072	493,93726
0,1208	493,83054
0,1209	493,93387
0,121	493,93646
0,12108	494,04514
0,12118	494,035
0,12128	494,0712
0,12138	494,06113
0,12145	494,16638
0,12155	494,12909
0,12165	494,117
0,12175	494,21317
0,12185	494,15598
0,12194	494,26138
0,12204	494,21338
0,12212	494,31924
0,12222	494,28568
0,12229	494,39468
0,12239	494,3587
0,12249	494,41653
0,12259	494,42874
0,12269	494,50903
0,12279	494,45126
0,12289	494,487
0,12299	494,55872
0,12309	494,51962
0,12318	494,62518
0,12327	494,59412
0,12337	494,66046
0,12347	494,65286
0,12353	494,75919
0,12357	494,65219
0,12367	494,69211
0,12377	494,7164
0,12386	494,82468
0,12393	494,7178
0,12403	494,82812
0,12412	494,80933
0,12421	494,918
0,12431	494,84814
0,12441	494,94095
0,12451	494,91794
0,12461	494,97006
0,12471	494,96951
0,12481	494,98593
0,12489	495,09271
0,12499	495,03619
0,12507	495,14645
0,12517	495,0719
0,12524	495,18137
0,12534	495,08752
0,1254	495,19357
0,1255	495,15894
0,1256	495,26581
0,12569	495,19904
0,12577	495,30533
0,12586	495,2782
0,12596	495,38437
0,12606	495,31799
0,1261	495,42596
0,1262	495,40753
0,1263	495,47372
0,1264	495,38147
0,12647	495,4913
0,12657	495,45081
0,12667	495,54834
0,12677	495,5303
0,12683	495,63562
0,12693	495,5983
0,12699	495,70844
0,12709	495,65311
0,12719	495,71271
0,12729	495,677
0,12735	495,78271
0,12745	495,69278
0,1275	495,80273
0,1276	495,74182
0,12768	495,85187
0,12778	495,84305
0,12788	495,94647
0,12796	495,83923
0,12806	495,92169
0,12816	495,88925
0,12826	495,93423
0,12836	495,95734
0,12846	495,95758
0,12856	496,06641
0,12866	496,01611
0,12872	496,12411
0,12881	496,01556
0,12889	496,12833
0,12899	496,13235
0,12908	496,23886
0,12918	496,133
0,12925	496,24158
0,12935	496,21887
0,12944	496,3273
0,12954	496,22455
0,1296	496,32986
0,1297	496,25467
0,12975	496,36353
0,12985	496,40155
0,12995	496,4202
0,13005	496,33105
0,13011	496,44101
0,13021	496,50226
0,13031	496,58786
0,1304	496,48111
0,13046	496,58646
0,13056	496,54623
0,13063	496,65167
0,13073	496,58655
0,13083	496,63699
0,13093	496,61359
0,13103	496,65582
0,13113	496,66577
0,13122	496,66309
0,13132	496,77399
0,13142	496,77005
0,13152	496,86639
0,13158	496,75894
0,13168	496,85339
0,13178	496,80994
0,13188	496,90695
0,13198	496,83939
0,13208	496,90726
0,13218	496,92035
0,13221	497,0289
0,13231	496,95172
0,13241	497,0209
0,13251	497,00284
0,13256	497,10858
0,13265	497,04553
0,13275	497,10635
0,13281	496,99945
0,13289	497,10782
0,13299	497,12994
0,13307	497,23682
0,13317	497,15341
0,13324	497,26181
0,13334	497,23349
0,13345	497,29355
0,13355	497,26837
0,13364	497,31906
0,13374	497,28763
0,13379	497,39404
0,13389	497,32425
0,13399	497,40048
0,13409	497,38437
0,13419	497,47842
0,13429	497,50629
0,13439	497,46085
0,13449	497,53778
0,13459	497,48596
0,13469	497,5657
0,13479	497,58374
0,13488	497,5524
0,13498	497,66196
0,13508	497,59692
0,13517	497,70422
0,13527	497,65903
0,13535	497,76517
0,13545	497,67545
0,13555	497,73819
0,13565	497,74121
0,13575	497,7981
0,13585	497,83557
0,13595	497,7995
0,13604	497,90561
0,13613	497,85721
0,1362	497,96448
0,1363	497,91043
0,1364	497,97498
0,1365	497,92883
0,13655	498,03445
0,13665	498,0014
0,13675	498,08331
0,13685	498,00711
0,13689	498,11481
0,13699	498,09512
0,13708	498,20395
0,13716	498,09836
0,13727	498,16623
0,13736	498,1077
0,13742	498,21677
0,13752	498,23743
0,13762	498,28
0,13772	498,26871
0,13782	498,3497
0,13793	498,33057
0,13802	498,33218
0,13812	498,43121
0,13822	498,35165
0,13833	498,4541
0,1384	498,34741
0,13847	498,45706
0,13857	498,42715
0,13866	498,53638
0,13875	498,45001
0,13883	498,55536
0,13893	498,5491
0,13903	498,6011
0,13913	498,60281
0,13923	498,59332
0,13933	498,64114
0,13943	498,62173
0,13951	498,72864
0,1396	498,62076
0,13968	498,72687
0,13971	498,83368
0,13977	498,7258
0,13987	498,83624
0,13995	498,72531
0,14005	498,81686
0,14015	498,76547
0,14021	498,87427
0,14031	498,86459
0,14041	498,91403
0,1405	498,86905
0,1406	498,97519
0,1407	498,93262
0,1408	498,92889
0,1409	498,99051
0,14099	498,96378
0,1411	499,06876
0,14119	498,9841
0,14125	499,09064
0,14135	499,08218
0,14145	499,15622
0,14155	499,08838
0,14163	499,19772
0,14173	499,15573
0,14183	499,23196
0,14193	499,21619
0,14202	499,19556
0,14211	499,30194
0,14221	499,23398
0,14231	499,33978
0,14239	499,23038
0,14248	499,33923
0,14258	499,29379
0,14264	499,40021
0,14274	499,31213
0,14279	499,41791
0,14289	499,35754
0,14298	499,46634
0,14308	499,4137
0,14318	499,51279
0,14328	499,45599
0,14335	499,56351
0,14345	499,48596
0,14352	499,59427
0,14361	499,50211
0,14368	499,60779
0,14378	499,6149
0,14388	499,68988
0,14398	499,65262
0,14408	499,73624
0,14418	499,70441
0,14422	499,8114
0,14429	499,70462
0,14439	499,79163
0,14449	499,69598
0,14454	499,80273
0,14464	499,76147
0,14474	499,83362
0,14484	499,82028
0,14494	499,88187
0,14504	499,8725
0,14514	499,87762
0,14524	499,94717
0,14534	499,98077
0,14544	499,96396
0,14554	499,94513
0,14564	499,98532
0,14574	500,01044
0,14584	500,02682
0,14594	500,07239
0,14604	500,03766
0,14613	500,14539
0,14623	500,11295
0,14633	500,18677
0,14642	500,10721
0,14652	500,17795
0,14663	500,19247
0,14672	500,17926
0,14683	500,2663
0,14692	500,24643
0,147	500,35474
0,1471	500,25266
0,14719	500,35995
0,14729	500,28928
0,14733	500,39871
0,14743	500,35794
0,14752	500,46332
0,14759	500,35516
0,14767	500,46274
0,14777	500,43665
0,14785	500,54599
0,14795	500,44775
0,14804	500,55334
0,14814	500,48306
0,14822	500,58902
0,14832	500,52243
0,14842	500,59296
0,14852	500,55704
0,14856	500,66458
0,14866	500,59351
0,14874	500,70004
0,14884	500,63538
0,14891	500,74249
0,14901	500,71936
0,14911	500,78094
0,14917	500,6745
0,14924	500,78363
0,14934	500,80554
0,14944	500,89557
0,1495	500,78726
0,1496	500,84613
0,1497	500,83008
0,14979	500,93564
0,14989	500,87534
0,14999	500,90875
0,15009	500,93225
0,15019	500,9407
0,15029	500,99747
0,15039	500,9126
0,15046	501,01822
0,15056	501,03903
0,15066	501,12128
0,15073	501,01431
0,15083	501,11929
0,15093	501,03726
0,15099	501,14838
0,15109	501,10501
0,15119	501,21512
0,15128	501,15955
0,15135	501,26636
0,15145	501,19406
0,15155	501,27335
0,15165	501,2348
0,15175	501,25317
0,15185	501,2821
0,15195	501,2334
0,15203	501,34171
0,15213	501,31241
0,15221	501,42093
0,15231	501,31351
0,15238	501,4205
0,15248	501,42688
0,15259	501,53006
0,15265	501,423
0,15275	501,46234
0,15285	501,45007
0,15293	501,55859
0,15303	501,46753
0,15313	501,53577
0,15323	501,56897
0,15333	501,53006
0,15343	501,62332
0,15353	501,55258
0,15361	501,65872
0,15371	501,6199
0,15381	501,68353
0,15391	501,62274
0,15395	501,73068
0,15405	501,69373
0,15412	501,80353
0,15422	501,7233
0,15432	501,79883
0,15442	501,77274
0,1545	501,87845
0,1546	501,79953
0,15467	501,90662
0,15474	501,79846
0,15484	501,89313
0,15494	501,85358
0,15504	501,93066
0,15514	501,91379
0,15524	501,95804
0,15534	502,03482
0,15544	501,93436
0,15554	502,03973
0,15563	501,93231
0,15568	502,03824
0,15578	502,0488
0,15588	502,11609
0,15598	502,06195
0,15607	502,17096
0,15617	502,11047
0,15627	502,16089
0,15637	502,16922
0,15647	502,15948
0,15657	502,21262
0,15666	502,15747
0,15677	502,2384
0,15686	502,25125
0,15696	502,31287
0,15707	502,27136
0,15716	502,30264
0,15727	502,36688
0,15736	502,28909
0,15743	502,39886
0,15753	502,30478
0,15761	502,41534
0,15771	502,3894
0,1578	502,49884
0,15789	502,39362
0,15799	502,49908
0,15809	502,47717
0,15815	502,58551
0,15824	502,47891
0,15834	502,53195
0,15843	502,4985
0,15847	502,6041
0,15857	502,54742
0,15867	502,64807
0,15874	502,5415
0,15882	502,65244
0,15892	502,6145
0,159	502,72067
0,1591	502,67056
0,1592	502,73978
0,1593	502,6788
0,1594	502,71902
0,1595	502,71164
0,15959	502,72562
0,1597	502,82846
0,1598	502,79996
0,1599	502,86664
0,16	502,83395
0,1601	502,86099
0,1602	502,89441
0,16029	502,84509
0,1604	502,93292
0,16049	502,87265
0,16057	502,97855
0,16067	502,90387
0,16077	502,97025
0,16087	502,9765
0,16095	503,08252
0,16105	502,99991
0,16115	502,9975
0,16125	503,05899
0,16135	503,02899
0,16144	503,13535
0,16153	503,02994
0,16159	503,13516
0,16169	503,13489
0,16179	503,24368
0,16187	503,13739
0,16196	503,24893
0,16205	503,17593
0,16215	503,28397
0,16226	503,18399
0,16232	503,28958
0,16242	503,25244
0,16249	503,35849
0,16259	503,29236
0,16269	503,35706
0,16279	503,30249
0,16289	503,36868
0,16299	503,35461
0,16309	503,40366
0,16319	503,47888
0,16329	503,40356
0,16336	503,51086
0,16346	503,44934
0,16356	503,52759
0,16366	503,49036
0,16376	503,48553
0,16386	503,49893
0,16396	503,50604
0,16406	503,61377
0,16416	503,54077
0,16426	503,62909
0,16436	503,61618
0,16446	503,64038
0,16456	503,65305
0,16466	503,62308
0,16476	503,70593
0,16486	503,63507
0,1649	503,74133
0,165	503,68283
0,1651	503,77454
0,1652	503,71466
0,16527	503,8201
0,16537	503,75311
0,16547	503,83789
0,16556	503,78687
0,16563	503,89276
0,1657	503,78445
0,16579	503,88989
0,16589	503,83499
0,16597	503,94388
0,16607	503,88412
0,16614	503,9895
0,16624	503,90771
0,16632	504,01529
0,16642	503,90964
0,16649	504,01917
0,16659	503,92508
0,16668	504,03394
0,16678	504,0213
0,16688	504,10086
0,16698	504,09387
0,16708	504,01364
0,16716	504,12503
0,16726	504,11426
0,16736	504,18933
0,16745	504,09467
0,16755	504,20035
0,16765	504,12549
0,16772	504,23105
0,16782	504,18481
0,16792	504,24774
0,16802	504,24164
0,16812	504,28357
0,16822	504,29941
0,16831	504,23001
0,16841	504,33755
0,1685	504,29449
0,16861	504,36771
0,1687	504,3248
0,16876	504,43192
0,16886	504,34952
0,16892	504,45978
0,16902	504,43826
0,16912	504,46616
0,16921	504,41248
0,16927	504,51987
0,16937	504,42831
0,16944	504,5394
0,16952	504,43347
0,16962	504,54391
0,16972	504,48392
0,16979	504,59296
0,16989	504,49103
0,16996	504,59769
0,17006	504,57156
0,17014	504,67773
0,17022	504,57208
0,17032	504,64874
0,17042	504,61707
0,17052	504,71265
0,17062	504,66193
0,17072	504,68417
0,17082	504,74698
0,17092	504,73456
0,17102	504,80597
0,17106	504,69708
0,17116	504,76025
0,17126	504,73096
0,17135	504,83942
0,17145	504,76465
0,17154	504,87433
0,17164	504,83255
0,17174	504,91223
0,17184	504,85028
0,17194	504,85941
0,17204	504,88876
0,17214	504,9194
0,17224	504,93835
0,17234	504,91605
0,17241	505,02261
0,1725	504,93054
0,17259	505,03583
0,17266	504,92758
0,17274	505,03632
0,17283	505,02661
0,17294	505,12079
0,17304	505,026
0,17313	505,10757
0,17324	505,07791
0,17334	505,13315
0,17344	505,13943
0,17354	505,10675
0,17362	505,2149
0,17372	505,1709
0,17382	505,19211
0,17391	505,12683
0,17397	505,23395
0,17407	505,19305
0,17418	505,25766
0,17428	505,24875
0,17437	505,29721
0,17448	505,35803
0,17458	505,28192
0,17468	505,33963
0,17477	505,26428
0,17483	505,37439
0,17493	505,31277
0,17503	505,41953
0,17513	505,35794
0,17523	505,4502
0,17533	505,40247
0,17543	505,4072
0,17553	505,44986
0,17563	505,44983
0,17573	505,49429
0,17583	505,41156
0,17588	505,51996
0,17598	505,45352
0,17606	505,56381
0,17616	505,50143
0,17626	505,60104
0,17636	505,54309
0,17641	505,6489
0,17649	505,54178
0,17657	505,65262
0,17667	505,56192
0,17674	505,66739
0,17684	505,60852
0,17693	505,71707
0,17703	505,63644
0,17711	505,74344
0,1772	505,64072
0,17727	505,74728
0,17737	505,71292
0,17747	505,74524
0,17757	505,73587
0,17767	505,81116
0,17777	505,78754
0,17787	505,76505
0,17795	505,87241
0,17805	505,82288
0,17816	505,91129
0,17823	505,8053
0,17833	505,89752
0,17843	505,86279
0,17853	505,89221
0,17863	505,86761
0,17873	505,90012
0,17883	505,96054
0,17893	505,94324
0,17903	506,00928
0,17913	505,92923
0,17923	506,00897
0,17933	505,97449
0,17938	506,08014
0,17942	505,9726
0,17953	506,06448
0,17962	506,0267
0,17973	506,12976
0,1798	506,02438
0,17988	506,13208
0,17998	506,16089
0,18009	506,22644
0,18017	506,12119
0,18027	506,17807
0,18037	506,13876
0,18047	506,21506
0,18057	506,23303
0,18067	506,13812
0,18073	506,24744
0,18083	506,2262
0,18092	506,33701
0,18101	506,22858
0,18111	506,30002
0,18121	506,23874
0,18131	506,32327
0,18141	506,23068
0,18151	506,31949
0,18161	506,34378
0,18171	506,31061
0,18181	506,40741
0,18191	506,36185
0,18201	506,40286
0,18211	506,37927
0,18221	506,36032
0,18231	506,44882
0,18241	506,42053
0,18249	506,52667
0,18259	506,47421
0,18269	506,48752
0,18279	506,48535
0,18289	506,52994
0,18299	506,45865
0,18309	506,49127
0,18319	506,56308
0,18329	506,56613
0,18339	506,64142
0,18349	506,5784
0,18355	506,68414
0,18365	506,62473
0,18375	506,64554
0,18385	506,61209
0,18395	506,62329
0,18405	506,73132
0,18415	506,66354
0,18425	506,73523
0,18435	506,66525
0,1844	506,77359
0,1845	506,7048
0,1846	506,76224
0,1847	506,71463
0,18479	506,82141
0,18489	506,77573
0,18499	506,76508
0,18509	506,85156
0,18518	506,79077
0,18529	506,89493
0,18539	506,82971
0,18549	506,91336
0,18559	506,86459
0,18569	506,86105
0,18579	506,89386
0,18588	506,83948
0,18595	506,94687
0,18604	506,92847
0,18615	506,96542
0,18625	506,91199
0,18635	506,9791
0,18644	506,95749
0,18655	506,98987
0,18665	506,98654
0,18674	507,005
0,18684	507,11133
0,18694	507,02246
0,18704	507,1088
0,18714	507,07657
0,18724	507,09698
0,18735	507,1239
0,18744	507,07043
0,18753	507,17599
0,18762	507,11264
0,18768	507,2233
0,18778	507,15421
0,18788	507,18158
0,18798	507,13885
0,18805	507,24557
0,18815	507,13953
0,18824	507,2482
0,18833	507,19336
0,18843	507,29916
0,1885	507,19147
0,1886	507,25055
0,1887	507,24542
0,1888	507,29953
0,1889	507,32529
0,189	507,29163
0,1891	507,34631
0,1892	507,32831
0,1893	507,39053
0,1894	507,28494
0,1895	507,36502
0,1896	507,3746
0,1897	507,38577
0,1898	507,40396
0,1899	507,35696
0,18997	507,46619
0,19007	507,4603
0,19017	507,49326
0,19023	507,38791
0,19033	507,49417
0,19043	507,44141
0,19053	507,54617
0,19063	507,45593
0,19068	507,56409
0,19078	507,52127
0,19086	507,62698
0,19092	507,52142
0,19102	507,62842
0,19112	507,60486
0,19122	507,65237
0,19132	507,57675
0,19142	507,64041
0,19152	507,65292
0,19162	507,59775
0,19172	507,70367
0,1918	507,59787
0,19189	507,70767
0,19199	507,64499
0,19209	507,74026
0,19216	507,63318
0,19225	507,74243
0,19235	507,70279
0,19245	507,7778
0,19251	507,67166
0,19261	507,74457
0,19271	507,73373
0,19281	507,80588
0,19291	507,81531
0,19301	507,75085
0,19311	507,7963
0,19321	507,7739
0,19331	507,83112
0,19341	507,83752
0,19351	507,89059
0,19361	507,90686
0,19371	507,83826
0,19381	507,91821
0,19391	507,85483
0,19398	507,96045
0,19407	507,87085
0,19417	507,97845
0,19426	507,90213
0,19432	508,01199
0,19442	507,9498
0,19452	508,02753
0,19462	508,01071
0,19472	508,03851
0,19483	508,04276
0,19492	508,01993
0,19502	508,11874
0,1951	508,01172
0,19519	508,12201
0,19528	508,02301
0,19539	508,10474
0,19548	508,05225
0,19555	508,15961
0,19565	508,09479
0,19575	508,17465
0,19581	508,06686
0,19589	508,17279
0,19598	508,1185
0,19609	508,20013
0,19619	508,13892
0,19629	508,19666
0,19639	508,20276
0,19649	508,20926
0,19659	508,2319
0,19668	508,22623
0,19679	508,24716
0,19689	508,22528
0,19698	508,21936
0,19708	508,25574
0,19718	508,23828
0,19729	508,34375
0,19738	508,26935
0,19748	508,37811
0,19754	508,27228
0,19763	508,3808
0,19773	508,30847
0,19783	508,40088
0,19793	508,37585
0,19803	508,41321
0,19813	508,34079
0,19823	508,38638
0,19833	508,49649
0,19843	508,38651
0,19852	508,49304
0,19858	508,38724
0,19867	508,49792
0,19877	508,44589
0,19887	508,54379
0,19895	508,43857
0,19901	508,54718
0,19911	508,4678
0,19921	508,53595
0,19931	508,46884
0,19941	508,54349
0,19951	508,52161
0,19961	508,55231
0,19972	508,57413
0,19981	508,51093
0,19988	508,61673
0,19998	508,58829
0,20008	508,67056
0,20016	508,56317
0,20026	508,65262
0,20035	508,54541
0,20045	508,64331
0,20053	508,53613
0,20058	508,6442
0,20068	508,67465
0,20078	508,71725
0,20088	508,68192
0,20098	508,71103
0,20108	508,72437
0,20118	508,68356
0,20128	508,74646
0,20138	508,65723
0,20146	508,76501
0,20155	508,73633
0,20166	508,84219
0,20171	508,73419
0,20181	508,81683
0,20191	508,79532
0,202	508,90103
0,20207	508,79425
0,20217	508,87024
0,20227	508,80621
0,20233	508,91147
0,20243	508,84351
0,20252	508,95007
0,20257	508,84131
0,20267	508,94919
0,20277	508,87326
0,20287	508,92801
0,20294	508,82205
0,20304	508,92755
0,20313	508,86917
0,20321	508,97589
0,20331	508,93408
0,20341	508,99673
0,20351	508,96368
0,20361	508,94437
0,20371	508,95654
0,20381	508,94678
0,20391	509,01898
0,20401	508,9924
0,20411	509,01605
0,20421	509,0011
0,20431	509,02509
0,20441	509,08197
0,20451	509,01593
0,20459	509,12473
0,20467	509,0163
0,20476	509,12445
0,20486	509,04797
0,20496	509,13727
0,20504	509,03134
0,20512	509,14026
0,20522	509,09399
0,20532	509,15018
0,20542	509,13837
0,20552	509,15732
0,20562	509,18137
0,20572	509,13489
0,20578	509,24203
0,20588	509,19189
0,20598	509,26071
0,20608	509,21143
0,20618	509,28085
0,20628	509,19785
0,20632	509,30899
0,20642	509,21829
0,20652	509,31882
0,20658	509,21298
0,20667	509,31882
0,20677	509,23901
0,20687	509,31149
0,20696	509,20532
0,20701	509,31509
0,20711	509,30478
0,20721	509,36572
0,20731	509,30344
0,20741	509,35898
0,20751	509,34882
0,20761	509,37662
0,20771	509,35339
0,20781	509,30792
0,20791	509,40213
0,20801	509,3497
0,20811	509,436
0,20821	509,38043
0,20825	509,48788
0,20835	509,40591
0,20845	509,46786
0,20855	509,39178
0,20865	509,46896
0,20875	509,48892
0,20885	509,46967
0,20895	509,5307
0,20905	509,47556
0,20911	509,58551
0,20921	509,49911
0,20931	509,57202
0,20941	509,52249
0,20951	509,54462
0,20962	509,59656
0,20971	509,49893
0,20981	509,58829
0,20991	509,52963
0,21002	509,62476
0,21011	509,55457
0,21021	509,59811
0,21031	509,58978
0,21041	509,58563
0,21051	509,64078
0,21061	509,58566
0,21068	509,69095
0,21078	509,61353
0,21085	509,72449
0,21095	509,64752
0,21105	509,72913
0,21115	509,6637
0,21125	509,67191
0,21135	509,61121
0,21138	509,71683
0,21148	509,647
0,21155	509,75281
0,21165	509,68814
0,21175	509,7114
0,21185	509,70963
0,21195	509,76389
0,21206	509,77988
0,21215	509,68655
0,21222	509,79208
0,21232	509,69913
0,21239	509,80984
0,21249	509,74759
0,21259	509,81339
0,21269	509,73853
0,21275	509,84552
0,21285	509,82227
0,21295	509,83984
0,21305	509,75604
0,2131	509,86264
0,2132	509,80109
0,2133	509,88736
0,2134	509,81247
0,21347	509,92062
0,21357	509,87326
0,21367	509,92474
0,21377	509,85699
0,21383	509,96301
0,21393	509,89725
0,21403	509,92917
0,21413	509,90228
0,21423	509,90363
0,21433	509,99228
0,21443	509,90576
0,21453	509,98611
0,21463	509,87759
0,21468	509,98468
0,21478	509,96991
0,21488	510,01016
0,21498	509,95178
0,21508	509,98804
0,21518	510,021
0,21528	509,9725
0,21538	510,02466
0,21548	510,00067
0,21556	510,10687
0,21566	510,02563
0,21576	510,07315
0,21586	510,04181
0,21596	510,04031
0,21606	510,07504
0,21616	510,00241
0,21625	510,10818
0,21634	510,06741
0,21645	510,16885
0,21654	510,09991
0,21659	510,20633
0,21668	510,09891
0,21676	510,20886
0,21686	510,10559
0,21696	510,19928
0,21706	510,11609
0,21716	510,20425
0,21726	510,20218
0,21736	510,16351
0,21746	510,26755
0,21756	510,20175
0,21766	510,28748
0,2177	510,17859
0,21781	510,22284
0,2179	510,2229
0,21801	510,29413
0,21811	510,19519
0,21821	510,26605
0,21831	510,24786
0,21841	510,24765
0,21851	510,28784
0,2186	510,21545
0,21871	510,30368
0,2188	510,30237
0,2189	510,29092
0,21901	510,29608
0,2191	510,31046
0,21921	510,4035
0,21929	510,29623
0,21939	510,35645
0,21949	510,30951
0,21957	510,41556
0,21966	510,32593
0,21976	510,40927
0,21986	510,3862
0,21996	510,45856
0,22007	510,47763
0,22015	510,37167
0,22025	510,48038
0,22035	510,42447
0,22045	510,47549
0,22049	510,36713
0,22059	510,4552
0,22068	510,40396
0,22077	510,51544
0,22086	510,40936
0,22096	510,51816
0,22106	510,41913
0,22112	510,52594
0,22122	510,43021
0,22132	510,47903
0,22142	510,47363
0,22152	510,49838
0,22162	510,52856
0,22172	510,44693
0,22179	510,55557
0,22189	510,49164
0,22199	510,6004
0,22206	510,49457
0,22216	510,52618
0,22226	510,53369
0,22236	510,6156
0,22246	510,53638
0,22256	510,56451
0,22266	510,63074
0,22276	510,58408
0,22286	510,64639
0,22296	510,59521
0,22306	510,65292
0,22316	510,58582
0,22326	510,58633
0,22336	510,58881
0,2234	510,69553
0,2235	510,62405
0,2236	510,65952
0,2237	510,61816
0,22375	510,72519
0,22384	510,66156
0,22391	510,76804
0,22398	510,6618
0,22408	510,68918
0,22418	510,60751
0,22425	510,71399
0,22435	510,68484
0,22445	510,76129
0,22451	510,65231
0,2246	510,75974
0,2247	510,72668
0,2248	510,76474
0,2249	510,69708
0,225	510,73535
0,2251	510,70193
0,2252	510,66104
0,2253	510,76346
0,22539	510,69226
0,22546	510,80222
0,22556	510,74921
0,22566	510,79285
0,22576	510,70078
0,22586	510,78711
0,22596	510,73438
0,22606	510,71249
0,22616	510,79034
0,22626	510,76059
0,22636	510,84262
0,22646	510,77341
0,22656	510,8761
0,22666	510,79742
0,2267	510,90384
0,22678	510,7984
0,22688	510,81662
0,22698	510,82324
0,22708	510,86057
0,22718	510,85953
0,22728	510,82971
0,22737	510,9418
0,22746	510,87128
0,22757	510,95871
0,22763	510,85004
0,22773	510,90918
0,22783	510,83954
0,2279	510,94885
0,228	510,87302
0,2281	510,92673
0,2282	510,88028
0,22826	510,98666
0,22836	510,89807
0,22846	510,92645
0,22855	510,89084
0,22865	510,93924
0,22876	510,96204
0,22885	510,92804
0,22896	510,99664
0,22905	510,91641
0,22916	511,0188
0,22925	510,90808
0,22935	510,98434
0,22945	510,99475
0,22955	510,99701
0,22965	510,98349
0,22975	510,9368
0,22981	511,04239
0,22991	511,01022
0,23001	511,08618
0,23011	510,98248
0,23016	511,09177
0,23026	511,00287
0,23036	511,09482
0,23045	510,98859
0,23055	511,07162
0,23065	511,04584
0,23075	511,1008
0,23085	511,07352
0,23095	511,10477
0,23105	511,1655
0,23115	511,07565
0,23125	511,12848
0,23135	511,08279
0,23145	511,07422
0,23155	511,15738
0,23163	511,0491
0,23173	511,15732
0,23183	511,13025
0,23193	511,18457
0,23202	511,07898
0,23212	511,16391
0,23222	511,09595
0,23232	511,08124
0,23242	511,12625
0,23252	511,0874
0,2326	511,19791
0,2327	511,13409
0,2328	511,22067
0,23285	511,1138
0,23295	511,20044
0,23305	511,14429
0,23315	511,1994
0,23325	511,11591
0,23335	511,18759
0,23345	511,19604
0,23355	511,1618
0,23365	511,20911
0,23375	511,18478
0,23385	511,26297
0,23395	511,18362
0,23405	511,22046
0,23415	511,21219
0,23425	511,23077
0,23435	511,29913
0,23444	511,1937
0,23451	511,29941
0,23461	511,25562
0,23471	511,34793
0,23477	511,23969
0,23487	511,3266
0,23494	511,21967
0,23502	511,32492
0,23512	511,21811
0,23522	511,27789
0,23532	511,21674
0,2354	511,32663
0,2355	511,25662
0,23557	511,36368
